,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
449,Eric Zemmour,@ZemmourEric,2020-04-02T18:10:50.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020","Eric #Zemmour sur 
@CNEWS
 : « Pompidou fut le dernier Président à vouloir concilier liberté et économie, Etat et marché, économique et social. Il a essayé d’arrêter la désagrégation de la société issue de 1968, mais il échoué » #Facealinfo
16
85
206",,16,85,206,[],https://twitter.com/ZemmourEric/status/1245775713485180931
450,Eric Zemmour,@ZemmourEric,2020-04-02T17:11:27.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020"," C'est maintenant ! #Facealinfo
16
25
120",🔴,16,25,120,['https://pbs.twimg.com/media/EUnU0H_XgAIHAbq?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1245760770052423682
451,Eric Zemmour,@ZemmourEric,2020-04-02T14:42:58.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020"," On se retrouve ce soir les amis pour la dernière émission de la semaine ! 
36
112
459",👋 📺 📺 📺,36,112,459,[],https://twitter.com/ZemmourEric/status/1245723403451011072
452,Eric Zemmour,@ZemmourEric,2020-04-02T12:49:07.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020","Eric #Zemmour sur 
@CNEWS
 : « Notre pays a les budgets sociaux les plus hauts et les prélèvements obligatoires les plus élevés du monde. Et nous n’avons ni masques ni gel ! » #Facealinfo
34
423
710",,34,423,710,['https://pbs.twimg.com/media/EUmYxfMWAAQuXNc?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1245694754043592704
453,Eric Zemmour,@ZemmourEric,2020-04-02T11:44:47.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020","Eric #Zemmour sur 
@CNEWS
 : « Le gouvernement a accumulé non seulement les erreurs mais aussi les mensonges. On s’est moqué de nous. C’est trop facile de parler ensuite d’union nationale » #Facealinfo
60
699
1.6K",,60,699,1.6K,[],https://twitter.com/ZemmourEric/status/1245678560880328705
454,Eric Zemmour,@ZemmourEric,2020-04-02T10:17:28.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020","Eric #Zemmour sur 
@CNEWS
 : « Tant qu’il n’y aura pas des masques et des tests en masse, on n’aura pas la bonne solution. Pas la peine d’avoir fait dix années de médecine pour comprendre cela » #Facealinfo
27
468
926",,27,468,926,['https://pbs.twimg.com/media/EUl2D0XU4AAOV8L?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1245656586506219524
455,Eric Zemmour,@ZemmourEric,2020-04-02T05:58:27.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 2, 2020","Eric #Zemmour sur 
@CNEWS
 : « Trump n’a pas été élu sur l’économie, mais sur la défense du peuple blanc contre la diversité que préconisait Hillary Clinton. Et aujourd’hui ce peuple blanc va mal » #Facealinfo
17
57
208",,17,57,208,[],https://twitter.com/ZemmourEric/status/1245591403863789570
456,Eric Zemmour,@ZemmourEric,2020-04-06T19:08:57.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 6, 2020","Eric #Zemmour sur 
@CNEWS
 : « C’est très beau de rendre hommage au personnel soignant, mais ce dont il a besoin, ce sont des masques ! » #Facealinfo
51
472
1.4K",,51,472,1.4K,[],https://twitter.com/ZemmourEric/status/1247239892058419206
457,Eric Zemmour,@ZemmourEric,2020-04-06T16:59:44.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 6, 2020"," A tout de suite sur 
@CNEWS
 pour un nouveau numéro de #Facealinfo avec 
@christine_kelly
 32
55
333",🔴 📺,32,55,333,[],https://twitter.com/ZemmourEric/status/1247207374735245312
458,Eric Zemmour,@ZemmourEric,2020-04-07T21:22:20.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 7, 2020","Eric #Zemmour sur 
@CNEWS
 : « 
@raoult_didier
 dit tout le contraire de la parole officielle. C’est pour cela qu’il plait tant à ceux qui sont rebelles en France, et Dieu sait s’ils sont nombreux » #Facealinfo
30
176
474",,30,176,474,['https://pbs.twimg.com/media/EVB-L6vWkAA7i-z?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1247635846213312515
